config,sex,age,body_type,load_kg,motion,lumbar_bio_peak,lumbar_loaded_peak,shoulder_bio_peak,shoulder_total_peak,elbow_bio_peak,elbow_total_peak
no_suit,female,middle,slim,30,neutral_stoop_down_R_002__A076,195.91766355,195.91766355,55.341010170000004,55.341010170000004,77.380340745,77.380340745
no_suit,female,middle,slim,30,neutral_stoop_down_R_001__A077,216.75204624,216.75204624,65.607134755,65.607134755,81.241059675,81.241059675
no_suit,female,middle,slim,30,neutral_stoop_down_R_001__A078,165.67581243,165.67581243,50.415244445,50.415244445,76.134066855,76.134066855
no_suit,female,middle,slim,30,neutral_stoop_down_R_001__A080,171.29857517,171.29857517,57.02174816,57.02174816,77.04765146,77.04765146
no_suit,female,middle,slim,30,neutral_stoop_down_R_001__A081,169.45395276,169.45395276,50.361355085,50.361355085,75.874763105,75.874763105
no_suit,female,middle,slim,30,neutral_stoop_down_R_002__A082,146.60800226,146.60800226,55.494782835,55.494782835,77.06275058,77.06275058
no_suit,female,middle,avg,10,neutral_stoop_down_R_002__A073,146.58034005,146.58034005,30.53428641,30.53428641,28.705395855000003,28.705395855000003
no_suit,female,middle,avg,10,neutral_stoop_down_R_002__A079,43.4583,43.4583,27.310461150000002,27.310461150000002,28.18916674,28.18916674
no_suit,female,middle,avg,10,neutral_stoop_down_R_002__A074,88.27595311,88.27595311,26.276215655,26.276215655,28.362731615,28.362731615
no_suit,female,middle,avg,10,neutral_stoop_down_R_002__A075,126.33106891,126.33106891,22.938004495,22.938004495,27.227349285000003,27.227349285000003
no_suit,female,middle,avg,10,neutral_stoop_down_R_002__A076,113.87271136000001,113.87271136000001,27.616937874999998,27.616937874999998,28.916017095,28.916017095
no_suit,female,middle,avg,10,neutral_stoop_down_R_001__A077,136.59275832,136.59275832,39.433973475,39.433973475,33.358542310000004,33.358542310000004
no_suit,female,middle,avg,10,neutral_stoop_down_R_001__A078,80.01245867,80.01245867,21.958412285,21.958412285,27.473638715000003,27.473638715000003
no_suit,female,middle,avg,10,neutral_stoop_down_R_001__A080,85.85968068,85.85968068,29.533398105,29.533398105,28.509685870000002,28.509685870000002
no_suit,female,middle,avg,10,neutral_stoop_down_R_001__A081,80.79152239999999,80.79152239999999,21.881799635,21.881799635,27.168497225000003,27.168497225000003
